frame_number,timestamp_ms,speed_center_of_mass,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back,landmark_nose_x,landmark_nose_y,landmark_nose_z,landmark_nose_visibility,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_left_shoulder_visibility,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_right_shoulder_visibility,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_left_elbow_visibility,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_right_elbow_visibility,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z,landmark_left_wrist_visibility,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_right_wrist_visibility,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_left_hip_visibility,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z,landmark_right_hip_visibility,landmark_left_knee_x,landmark_left_knee_y,landmark_left_knee_z,landmark_left_knee_visibility,landmark_right_knee_x,landmark_right_knee_y,landmark_right_knee_z,landmark_right_knee_visibility,landmark_left_ankle_x,landmark_left_ankle_y,landmark_left_ankle_z,landmark_left_ankle_visibility,landmark_right_ankle_x,landmark_right_ankle_y,landmark_right_ankle_z,landmark_right_ankle_visibility,landmark_left_heel_x,landmark_left_heel_y,landmark_left_heel_z,landmark_left_heel_visibility,landmark_right_heel_x,landmark_right_heel_y,landmark_right_heel_z,landmark_right_heel_visibility,assessment_id,test_type,score,compensations,tag_type,tag_level,tag_locations,tag_note
33,1207.6923076923076,13.312372494422318,62.207749490343026,63.875780311927535,20.674886382564782,23.119832861657834,175.06583220042532,167.72398651150573,174.41339885437682,176.48777307878655,147.1108160712427,168.78502139312423,179.99948759993796,176.2904368777028,561.938967704773,242.85149574279785,-0.2682139277458191,0.9999475479125977,696.5125608444214,427.8086471557617,0.04463571310043335,0.9998521208763123,380.24806022644043,429.7213840484619,0.009700704365968704,0.9998838901519775,770.1312160491943,682.5321578979492,0.03415873274207115,0.9663606286048889,316.7068076133728,700.3170204162598,-0.05579416826367378,0.9937298893928528,635.8017253875732,654.7817802429199,-0.1576504111289978,0.9161773920059204,503.7414801120758,657.4479103088379,-0.1935320347547531,0.9777361154556274,656.9058394432068,924.9740409851074,0.0038973900955170393,0.9995002150535583,466.7554807662964,925.1283073425293,-0.0045171258971095085,0.9993160367012024,659.3204069137573,1289.6912384033203,-0.0499882772564888,0.9943035244941711,451.4809226989746,1294.0379333496094,0.005809523165225983,0.9939318895339966,690.9044480323792,1591.922721862793,0.31012779474258423,0.990403413772583,420.0412058830261,1599.1496658325195,0.2690701186656952,0.9830241203308105,675.8615684509277,1621.5440368652344,0.33053967356681824,0.8119937777519226,423.01636576652527,1631.0285568237305,0.2841218411922455,0.7340219616889954,12,deep_squat,2,,,,,
34,1244.2890442890443,20.104152424152826,60.52140138446117,63.66463300533608,20.61252849074462,23.36830690479893,174.92082475467444,167.8033804021532,174.21759998528913,176.47094081127045,146.85217358549605,168.9777432564294,179.9994894647757,176.39592437940496,561.8728566169739,241.7805576324463,-0.27520430088043213,0.999951183795929,698.1457042694092,426.4642524719238,0.04443692788481712,0.999859094619751,380.7213306427002,427.1571350097656,0.01569601148366928,0.9998897910118103,770.9788799285889,682.5435447692871,0.03402820974588394,0.9675281047821045,315.3325080871582,698.7314987182617,-0.05556166172027588,0.9938370585441589,642.4814558029175,651.4520645141602,-0.17722609639167786,0.9205767512321472,502.86484837532043,656.1336135864258,-0.23525573313236237,0.9784796237945557,656.9162678718567,924.1287803649902,0.003852969268336892,0.9995149374008179,466.83475613594055,924.1235733032227,-0.004480503499507904,0.9993395805358887,659.1100358963013,1290.2864456176758,-0.049615249037742615,0.9943248629570007,451.5187418460846,1294.790382385254,0.005800225306302309,0.9939891695976257,691.4868950843811,1591.9649505615234,0.31004273891448975,0.9903444647789001,420.0412058830261,1599.6427917480469,0.2686752378940582,0.9831544160842896,676.3722395896912,1621.6007995605469,0.33000755310058594,0.8116852045059204,422.94864535331726,1632.0470809936523,0.283617228269577,0.7343059182167053,12,deep_squat,2,,,,,
35,1280.885780885781,18.01593363723306,59.573194281506474,63.48851413194874,20.79604492301893,23.525151445522084,175.00408119589542,167.84061315723415,173.92332298989612,176.2023490750722,146.93511236826728,170.46962274855,179.99948946834516,176.3721154920217,561.8402194976807,241.62723541259766,-0.30529099702835083,0.9999542832374573,698.1563258171082,426.0343837738037,0.034348659217357635,0.9998666048049927,380.72834730148315,426.4994430541992,0.014463399536907673,0.9998948574066162,771.958315372467,682.6899147033691,0.009739741683006287,0.9683253765106201,314.3185043334961,698.6855506896973,-0.0807797834277153,0.9937865138053894,649.0135788917542,651.159496307373,-0.2459447830915451,0.9249076247215271,501.70915961265564,656.1115837097168,-0.3158282935619354,0.9789342284202576,656.7457437515259,924.0461540222168,0.003933237865567207,0.999525785446167,466.76806569099426,923.9111137390137,-0.004565039649605751,0.9993577003479004,658.3042788505554,1292.120361328125,-0.05054951831698418,0.9942585229873657,451.4868450164795,1296.9496536254883,0.0015999751631170511,0.993991494178772,691.495521068573,1591.838035583496,0.32325083017349243,0.9900486469268799,418.8332140445709,1600.3216552734375,0.2684977054595947,0.9831105470657349,676.5414118766785,1621.512107849121,0.34600672125816345,0.8093520402908325,420.7542014122009,1632.7803039550781,0.2840268611907959,0.7329124212265015,12,deep_squat,2,,,,,
36,1317.4825174825176,18.835739775063683,59.20530765266156,62.833302407232395,20.928645682847986,23.582909765565507,174.70270438809263,168.0821007275671,173.89765435887435,175.90579762753617,149.03268805352627,169.611748233528,179.99948910367635,176.6376672340531,561.8350052833557,241.2949562072754,-0.3000240623950958,0.9999567866325378,697.9729914665222,426.07234954833984,0.029300617054104805,0.999872088432312,380.77247500419617,426.2299060821533,0.01424459833651781,0.9998980760574341,771.9765973091125,683.7924385070801,0.010693804360926151,0.969285786151886,313.44287037849426,698.9567756652832,-0.07982339709997177,0.9936987161636353,648.5804128646851,651.2509918212891,-0.22647985816001892,0.9287173748016357,498.0456590652466,655.3217124938965,-0.2852030098438263,0.9793053865432739,655.2805495262146,923.3061790466309,0.003647944424301386,0.9995353817939758,465.90585350990295,923.4824180603027,-0.004297431092709303,0.9993714690208435,657.8030705451965,1293.9642333984375,-0.04973467066884041,0.9942888617515564,451.38700246810913,1300.968132019043,0.002476972993463278,0.9940073490142822,691.6376566886902,1591.2833404541016,0.3225345313549042,0.9898852109909058,418.2772886753082,1601.0245513916016,0.26817750930786133,0.9831199049949646,678.172881603241,1620.8632278442383,0.3447507321834564,0.8078087568283081,420.5531966686249,1632.8418731689453,0.2835688292980194,0.7337740063667297,12,deep_squat,2,,,,,
37,1354.079254079254,16.74348620574114,58.1456952903828,60.95160845703086,20.891566852633897,23.542455066986403,174.63524800244284,167.95979796271158,173.80187950547537,176.29367552421118,148.90959688074986,168.39082055213768,179.99948849694775,176.59926569556464,561.8205857276917,241.33383750915527,-0.3008165657520294,0.999959409236908,697.6032972335815,427.54669189453125,0.013578536920249462,0.9998795986175537,380.7807469367981,426.3200569152832,0.0068184384144842625,0.9999029040336609,771.399621963501,685.4692268371582,-0.0038403815124183893,0.970760703086853,312.4604094028473,702.1006965637207,-0.09007573127746582,0.9937783479690552,651.0052800178528,651.2023544311523,-0.2375214695930481,0.9333193898200989,497.5936961174011,652.0286750793457,-0.30790674686431885,0.9802915453910828,654.8461604118347,923.7654304504395,0.002571777906268835,0.9995622038841248,465.24136304855347,924.1775321960449,-0.003269020700827241,0.9994010925292969,657.727689743042,1299.0068435668945,-0.0622810423374176,0.9945982098579407,449.1694164276123,1305.7722473144531,0.0019145974656566978,0.9942919015884399,691.7954349517822,1591.7409896850586,0.32408061623573303,0.9901797771453857,417.71589159965515,1599.214210510254,0.2921220362186432,0.9837988018989563,678.4931373596191,1620.9947204589844,0.3475838303565979,0.8141950368881226,420.53163170814514,1628.5044479370117,0.3117194175720215,0.7457051873207092,12,deep_squat,2,,,,,
38,1390.6759906759908,27.42065418415412,54.88847422222433,58.732547457289805,20.531293496547377,23.341391212512082,174.41724513083008,168.16350081527088,173.84461481492082,176.27521966785477,147.32145738323774,167.10839234923213,179.99948830103764,176.7771576305849,562.1009945869446,244.38162803649902,-0.30018115043640137,0.999961256980896,697.4237608909607,434.5898723602295,0.01094310823827982,0.999884843826294,380.7732152938843,428.77570152282715,-0.001975943800061941,0.9999068975448608,769.1458582878113,693.4125709533691,-0.004133596550673246,0.9711358547210693,311.8733596801758,707.9831886291504,-0.1030118465423584,0.9939122796058655,651.6371011734009,651.5164375305176,-0.23454180359840393,0.9361953735351562,497.6308071613312,649.7505569458008,-0.3224983513355255,0.9813050627708435,654.1874313354492,924.5712089538574,0.0020407421980053186,0.9995890259742737,463.7325882911682,925.6137084960938,-0.0027747866697609425,0.9994308948516846,657.7717208862305,1304.8701095581055,-0.07926387339830399,0.9949303865432739,447.8914511203766,1310.4740524291992,0.001593890367075801,0.9945927858352661,691.8048334121704,1594.7820281982422,0.3167460858821869,0.9906306266784668,417.70591378211975,1593.779525756836,0.32967934012413025,0.9844508171081543,678.1945753097534,1622.7080154418945,0.3414433002471924,0.8210022449493408,420.67782282829285,1618.6664199829102,0.35390087962150574,0.7563637495040894,12,deep_squat,2,,,,,
39,1427.2727272727273,128.72485760639182,48.91958605749397,55.59045932911216,20.80640027449708,23.3252582848443,174.0464912833046,167.96642745426203,173.9860784357006,177.19074739096257,146.54831706718173,160.5574256613829,179.99948781763877,176.83023875748444,562.345290184021,251.50843620300293,-0.31074216961860657,0.9999641180038452,697.0024394989014,451.1143112182617,-0.0022200860548764467,0.9998913407325745,380.75329184532166,441.21179580688477,-0.01607550121843815,0.9999112486839294,768.7830519676208,707.9802703857422,-0.033193327486515045,0.9726099967956543,311.42348885536194,719.1867256164551,-0.13127517700195312,0.994029700756073,650.2199292182922,651.511058807373,-0.2572984993457794,0.9401759505271912,497.80442118644714,649.8533821105957,-0.3485327363014221,0.982123076915741,652.9021596908569,936.3046646118164,0.0018444330198690295,0.99961918592453,462.309011220932,938.1105995178223,-0.002598427701741457,0.9994649887084961,657.8972482681274,1312.8537368774414,-0.08241015672683716,0.9953147172927856,444.2945444583893,1318.30810546875,0.0021212631836533546,0.9949700832366943,691.8079876899719,1598.342514038086,0.3228362500667572,0.9911971092224121,417.91335582733154,1591.1886978149414,0.35395553708076477,0.9854105114936829,677.8876447677612,1626.0468292236328,0.3488959074020386,0.8323450088500977,423.34962487220764,1613.1218719482422,0.379968523979187,0.7724329233169556,12,deep_squat,2,,,,,
40,1463.8694638694637,240.39853553859012,43.51393408451992,51.99848450416346,21.07004907986052,23.42820762634323,173.06495035305466,168.4822735907328,174.57245924282432,177.12698373891595,145.80757219856906,159.69686823936505,179.9994884235617,177.60758731294194,560.9111881256104,267.78905868530273,-0.31949204206466675,0.9999660849571228,697.0169234275818,471.33885383605957,-0.010684145614504814,0.9998949766159058,380.3468728065491,462.9814624786377,-0.02128266729414463,0.9999134540557861,768.5564589500427,729.8409461975098,-0.05449315160512924,0.9738869667053223,311.2386739253998,733.7689018249512,-0.15056480467319489,0.9941350221633911,639.6626257896423,652.3421859741211,-0.2827043831348419,0.9437404870986938,497.76663422584534,651.9487953186035,-0.3841168284416199,0.9827138781547546,650.1307082176208,949.4518089294434,0.002195613691583276,0.999634861946106,458.45422625541687,950.0094795227051,-0.002939207712188363,0.9994817972183228,658.7328100204468,1318.7822341918945,-0.08617397397756577,0.9955871105194092,442.8843569755554,1320.494728088379,-0.007037506438791752,0.9952234625816345,691.8732619285583,1598.2921600341797,0.3359270989894867,0.9913989305496216,417.8938829898834,1590.9363555908203,0.3361094295978546,0.9857802987098694,677.9100465774536,1625.1947021484375,0.3643535375595093,0.8378050327301025,423.5445463657379,1611.9901657104492,0.35999980568885803,0.7812808752059937,12,deep_squat,2,,,,,
41,1500.4662004662005,334.8182166725047,37.58376080753439,50.06548890170906,21.0499761158387,22.742293384407464,170.56430325252356,170.17078880251722,176.34030719299037,176.18243224050454,143.5889989469426,159.205876744145,179.99948949190417,179.742467199432,559.135844707489,295.5347156524658,-0.3289664387702942,0.9999677538871765,697.010486125946,491.13372802734375,-0.017960358411073685,0.9998977780342102,379.7156310081482,481.4333724975586,-0.028052713721990585,0.9999140501022339,766.6428422927856,760.7045745849609,-0.05880765616893768,0.9747498035430908,310.8296799659729,751.4198112487793,-0.16478773951530457,0.9941299557685852,638.6627840995789,660.9568977355957,-0.2852899134159088,0.9467236399650574,496.69804215431213,662.2824096679688,-0.4132579267024994,0.982609748840332,642.7568435668945,962.4409103393555,0.003220801707357168,0.9996355175971985,450.16912937164307,956.8845748901367,-0.0038479629438370466,0.9994879364967346,660.8124446868896,1322.7084732055664,-0.050365790724754333,0.9954180717468262,441.2573289871216,1321.4484786987305,0.016744859516620636,0.9951510429382324,692.1743988990784,1596.7442321777344,0.34376460313796997,0.9911534190177917,416.63777232170105,1591.0392379760742,0.32684558629989624,0.9854267835617065,678.1326484680176,1621.1811447143555,0.36939260363578796,0.8378768563270569,422.4630796909332,1611.9366073608398,0.34903484582901,0.7812997102737427,12,deep_squat,2,,,,,
42,1537.0629370629372,372.83458292004815,36.655614895256804,48.936764492621435,21.3775095190109,22.293322934143735,169.17148532124378,171.06162521900356,177.2784709796819,176.52849694411537,131.8005585241991,157.94949530795023,179.99949054817873,179.10141196330784,556.2662243843079,323.98844718933105,-0.3457353711128235,0.9999664425849915,697.5015234947205,512.7898406982422,-0.026071421802043915,0.9998949766159058,379.67922806739807,499.48230743408203,-0.03517940640449524,0.9999101758003235,766.6667246818542,785.5308151245117,-0.0792524516582489,0.9751374125480652,309.45029497146606,772.0782852172852,-0.19098104536533356,0.9938380718231201,642.1143364906311,684.2572975158691,-0.3051309585571289,0.9480482935905457,496.6680443286896,678.2600784301758,-0.4596012234687805,0.9816430807113647,638.8721895217896,980.3220748901367,0.0038777540903538465,0.9996144771575928,444.4504237174988,969.4944763183594,-0.004407037980854511,0.9994755983352661,661.5171360969543,1332.3273468017578,-0.05415419489145279,0.9952105283737183,437.6116919517517,1328.2674407958984,0.015398147515952587,0.9951671361923218,690.5055928230286,1590.6689071655273,0.39897316694259644,0.9905590415000916,416.6417956352234,1590.9916305541992,0.3227071464061737,0.9853009581565857,674.5898151397705,1608.471565246582,0.4336688816547394,0.836537778377533,423.0681538581848,1611.3895797729492,0.34468045830726624,0.78135746717453,12,deep_squat,2,,,,,
43,1573.6596736596737,410.7431545235162,36.78996571608875,49.229673614319864,21.515158924498884,22.01936877321364,168.2196054478683,171.44984637367241,177.83069073582843,175.93840638041436,133.13109508537022,149.69436264969528,179.99949130707398,178.4042842503484,554.9008083343506,353.21605682373047,-0.3506072461605072,0.9999625086784363,698.0073666572571,535.7187080383301,-0.04110049456357956,0.9998886585235596,379.6751081943512,523.2919120788574,-0.05184362456202507,0.9999045729637146,765.9917092323303,808.7770843505859,-0.11319097876548767,0.9750910401344299,309.4653260707855,796.6436004638672,-0.21203553676605225,0.9935258626937866,643.4547114372253,708.7344932556152,-0.3609806001186371,0.9482579231262207,496.0275971889496,704.1736221313477,-0.4813401401042938,0.9805595278739929,636.8462419509888,998.1457901000977,0.0038646499160677195,0.9995509386062622,441.5741729736328,986.3128280639648,-0.004363557789474726,0.9994214177131653,662.3497366905212,1341.6515350341797,-0.04628843069076538,0.9946009516716003,435.8889412879944,1334.4059371948242,0.014466511085629463,0.9948661923408508,690.3535437583923,1590.7056427001953,0.3783053159713745,0.9893882274627686,413.2208847999573,1593.644027709961,0.29620060324668884,0.9841983914375305,675.0899934768677,1608.6063766479492,0.4079464375972748,0.8322239518165588,422.22660541534424,1612.6885986328125,0.31508371233940125,0.7785640954971313,12,deep_squat,2,,,,,
44,1610.2564102564104,482.85155381124525,41.4743511962616,47.954098905776,21.320246150618807,21.7510379176759,166.66424789213508,172.0694242297139,178.22782557081314,176.01884202196854,128.50944922058684,150.35945431422866,179.9994926414638,177.31081477450962,554.9566197395325,391.1291313171387,-0.4442715644836426,0.999955415725708,699.7240018844604,563.8385581970215,-0.11067498475313187,0.9998724460601807,380.46934247016907,553.8037490844727,-0.1290280967950821,0.9998939633369446,761.4910054206848,830.658130645752,-0.18682780861854553,0.974220871925354,310.45435309410095,825.336856842041,-0.3048355281352997,0.9931223392486572,639.8204040527344,743.8981246948242,-0.44533616304397583,0.9472804665565491,495.8266246318817,728.4797286987305,-0.5931789875030518,0.9789393544197083,633.7936091423035,1016.5363311767578,0.005860574543476105,0.9994510412216187,438.433735370636,1006.7738342285156,-0.006181529723107815,0.9993600249290466,663.2870078086853,1350.3246688842773,-0.023446718230843544,0.9935130476951599,434.6467673778534,1346.6667938232422,0.015991386026144028,0.9945366978645325,691.0213494300842,1582.1652603149414,0.42591995000839233,0.9872208833694458,414.4719421863556,1596.3531875610352,0.3065638244152069,0.9829382300376892,675.2296829223633,1598.140525817871,0.4594973027706146,0.8272422552108765,422.85540103912354,1614.3143463134766,0.3279140889644623,0.7736475467681885,12,deep_squat,2,,,,,
45,1646.8531468531469,527.840905299535,41.291236839652164,46.67310727926817,20.714537787301744,21.30310999792675,166.03119047030623,171.43973258258998,178.7195569205513,176.72995477747884,132.26625886494907,143.87013185800572,179.99948925208153,177.28544754231876,556.3120579719543,429.79119300842285,-0.4142703115940094,0.9999560713768005,697.7265071868896,597.5033569335938,-0.10339251160621643,0.9998733401298523,380.46329140663147,593.0837631225586,-0.13490723073482513,0.9998911023139954,755.6900954246521,863.3578491210938,-0.17696800827980042,0.9748322367668152,312.44792103767395,870.772876739502,-0.3027641475200653,0.993397057056427,636.2858748435974,775.2959060668945,-0.447928249835968,0.9489724040031433,495.522301197052,766.9234657287598,-0.5703161954879761,0.9795315861701965,632.8700494766235,1035.9181594848633,0.007219894323498011,0.9994494915008545,438.1854808330536,1029.1509246826172,-0.007497094105929136,0.9993587732315063,664.5462727546692,1361.6790390014648,-0.03463902696967125,0.9932909607887268,432.289137840271,1360.371322631836,0.021208200603723526,0.9944405555725098,691.0079598426819,1582.4694442749023,0.3764439523220062,0.9869983196258545,414.5966970920563,1596.2287902832031,0.3141649067401886,0.9827097058296204,675.8255195617676,1599.9968719482422,0.4054396450519562,0.8301602602005005,423.65893721580505,1610.8219528198242,0.335018128156662,0.7748363018035889,12,deep_squat,2,,,,,
46,1683.4498834498834,502.5092220613868,41.66960752527882,47.344329440084024,19.848546397634035,20.472194995560702,164.42246047945156,171.2192701814971,177.80506009160067,176.80004233476956,127.68221861170403,139.14204969115832,179.9994847018055,176.60522828519734,556.46977186203,460.1524257659912,-0.4046154320240021,0.9999579191207886,696.3970756530762,624.0581703186035,-0.10128428041934967,0.9998781681060791,381.9228208065033,620.7467079162598,-0.12561878561973572,0.9998899102210999,750.035891532898,892.7882766723633,-0.15038666129112244,0.9754358530044556,318.1093990802765,899.6746444702148,-0.263603150844574,0.9936422109603882,636.3526940345764,806.98974609375,-0.39726701378822327,0.9510066509246826,496.21524453163147,797.7993392944336,-0.5108081102371216,0.9803436994552612,632.2838044166565,1049.9684143066406,0.008131482638418674,0.9994715452194214,438.3641803264618,1044.5573043823242,-0.008423523977398872,0.999369204044342,672.4188351631165,1376.044692993164,-0.13489803671836853,0.9935077428817749,431.4001786708832,1378.4209442138672,0.011589646339416504,0.9944978356361389,690.5868315696716,1591.409568786621,0.3076903820037842,0.9871375560760498,414.64497685432434,1596.4275741577148,0.31596753001213074,0.9829229712486267,675.6976103782654,1605.055046081543,0.3395223915576935,0.8340615630149841,425.04459857940674,1610.500831604004,0.33801254630088806,0.7799193263053894,12,deep_squat,2,,,,,
47,1720.04662004662,339.51461304572746,43.468876044029756,50.456013341913106,19.65819375576983,20.57755122919586,162.56971745862924,170.70550133693496,174.28906320776798,177.5209408905309,130.5703646250965,139.97385772439335,179.99948179456158,175.97421300357024,556.7905426025391,499.0872001647949,-0.39341017603874207,0.9999595284461975,696.5242123603821,653.0996131896973,-0.11769423633813858,0.9998806715011597,383.9832401275635,642.3236274719238,-0.14347663521766663,0.9998937845230103,746.4067983627319,922.7366065979004,-0.19193324446678162,0.9759694933891296,320.4869842529297,921.6168022155762,-0.2731550335884094,0.9940836429595947,636.5209650993347,842.7533912658691,-0.4758244752883911,0.95179283618927,496.64512753486633,832.880859375,-0.4921889007091522,0.9814570546150208,631.781759262085,1053.8495635986328,0.008590411394834518,0.9994999766349792,438.7856948375702,1043.9928817749023,-0.008953946642577648,0.9993921518325806,679.0737175941467,1379.886131286621,-0.14544238150119781,0.9935861825942993,429.843510389328,1379.8321151733398,-0.026890534907579422,0.9945010542869568,688.4625864028931,1591.3426208496094,0.260021448135376,0.9872364401817322,414.68154072761536,1596.4259719848633,0.22162872552871704,0.9832088947296143,673.8677430152893,1605.0062942504883,0.2870844602584839,0.8366758823394775,425.1182734966278,1610.7793807983398,0.2353646457195282,0.7836182117462158,12,deep_squat,2,,,,,
48,1756.6433566433566,163.7477628223959,41.64439737989215,49.370473862752476,20.338937605636502,21.715559245033756,161.3977008099956,169.00132386260813,173.1706018239287,178.45703336728926,128.80772915414252,136.40255230908673,179.99948532176356,176.1124299894429,550.2998757362366,536.1604499816895,-0.4639938771724701,0.999962568283081,696.5781569480896,686.4095878601074,-0.22023679316043854,0.9998811483383179,381.7160224914551,688.6291122436523,-0.2389984428882599,0.9998981356620789,746.1012840270996,956.579418182373,-0.31049880385398865,0.9770227074623108,320.209858417511,963.314208984375,-0.3619413375854492,0.9945704936981201,632.9366111755371,868.2659912109375,-0.5711380839347839,0.9516966342926025,496.1821246147156,869.7153282165527,-0.5468524098396301,0.9826095104217529,632.0597863197327,1054.1229629516602,0.006377517711371183,0.9995310306549072,439.06578183174133,1046.90185546875,-0.006909371819347143,0.999417781829834,680.7474160194397,1374.144058227539,-0.1482403576374054,0.993553638458252,428.0983579158783,1376.759033203125,-0.02640656568109989,0.9944334030151367,687.658052444458,1591.4852142333984,0.17821216583251953,0.9874905347824097,415.05908846855164,1593.2168197631836,0.21474608778953552,0.9833775758743286,671.6802191734314,1605.193862915039,0.19312192499637604,0.8376046419143677,425.32143473625183,1605.3821182250977,0.2254650890827179,0.7875165343284607,12,deep_squat,2,,,,,
49,1793.2400932400933,172.67543869450523,46.68017501844569,50.000099648828765,20.359688152661278,22.129149846348326,160.23087511605254,168.2079859211472,170.94748110562057,179.3177843070335,130.85299731438278,136.1035002831529,179.9994849310181,175.8028966856881,546.5262651443481,573.900203704834,-0.49085116386413574,0.9999645352363586,696.2510132789612,709.0584754943848,-0.2385547161102295,0.9998791813850403,381.7152178287506,716.8201446533203,-0.25744691491127014,0.9998999238014221,745.5845618247986,986.6543197631836,-0.349498450756073,0.9772546291351318,319.3518626689911,994.2818069458008,-0.40982189774513245,0.994991660118103,629.6945285797119,910.6949043273926,-0.6360205411911011,0.9502465724945068,496.38216376304626,902.7828598022461,-0.6096056699752808,0.9835796356201172,630.8151984214783,1069.7562789916992,0.005786132533103228,0.9995533227920532,439.3547523021698,1062.6825714111328,-0.0063858432695269585,0.999437689781189,683.5823392868042,1385.5316162109375,-0.2032977044582367,0.9933133721351624,426.2786293029785,1384.0022277832031,-0.14585977792739868,0.9944310784339905,685.1429986953735,1591.4916229248047,0.17800424993038177,0.9869136810302734,415.221791267395,1594.0962982177734,0.1348741203546524,0.9832826852798462,669.1858291625977,1605.5039978027344,0.20054154098033905,0.8300749063491821,425.4484748840332,1605.9090042114258,0.14982470870018005,0.7849133610725403,12,deep_squat,2,,,,,
50,1829.83682983683,255.42719472079375,45.62614829545339,53.38997708710182,21.14329326007564,23.133428179973524,159.08071997864576,167.0788865736297,170.43032918727832,179.9681902334034,134.2249351747387,126.56328312498874,179.99948943122413,175.88327405514886,546.0927128791809,616.2259483337402,-0.5284332633018494,0.9999675750732422,696.0387754440308,748.6164093017578,-0.2763974368572235,0.9998853206634521,378.65328311920166,752.1667098999023,-0.2946797311306,0.9999040961265564,746.0569310188293,1032.0682525634766,-0.40140435099601746,0.9781036376953125,317.38043904304504,1026.0084915161133,-0.45028048753738403,0.9953998923301697,629.9350261688232,952.6578712463379,-0.7190738320350647,0.9500815868377686,497.3811364173889,945.8757591247559,-0.6694527268409729,0.9843246936798096,630.9686636924744,1079.1864395141602,0.003048431361094117,0.9995769262313843,438.5602283477783,1074.7332000732422,-0.0037944489158689976,0.9994631409645081,682.9182028770447,1380.461769104004,-0.2677922546863556,0.9925124645233154,425.64043521881104,1382.9862213134766,-0.21685798466205597,0.9940735697746277,683.7054204940796,1591.4697647094727,0.14415064454078674,0.9863206744194031,416.6921031475067,1593.6884307861328,0.13748721778392792,0.9832664132118225,669.2373275756836,1605.6571197509766,0.1683146357536316,0.8174166679382324,429.3083453178406,1603.9030838012695,0.15693707764148712,0.783183217048645,12,deep_squat,2,,,,,
51,1866.4335664335665,452.3731257543529,50.44962892678817,55.81551505214524,22.885889873778588,23.70414322287545,157.7423588583885,167.12901654696705,168.89376990990593,179.66553705806965,143.01441805308943,129.62497484627954,179.99949189133494,175.2595360914258,545.8994650840759,647.1724891662598,-0.6427530646324158,0.9999698400497437,697.4215722084045,778.4753036499023,-0.36669889092445374,0.9998874664306641,378.4808278083801,777.7175903320312,-0.38735654950141907,0.9999035000801086,753.5853552818298,1058.9582061767578,-0.5220839977264404,0.9793943762779236,313.37891578674316,1052.772102355957,-0.5867587327957153,0.9957244992256165,632.263913154602,993.8319396972656,-0.860939621925354,0.9505058526992798,496.35705828666687,983.0153274536133,-0.8671051263809204,0.9845428466796875,631.1100268363953,1102.5893783569336,0.0026356379967182875,0.9995660781860352,437.14418292045593,1097.7262115478516,-0.0033392608165740967,0.9994623064994812,683.2436728477478,1378.634033203125,-0.2771936357021332,0.9887388944625854,424.8042941093445,1382.2967147827148,-0.26032015681266785,0.9917693734169006,681.8057084083557,1578.922004699707,0.17433813214302063,0.982321560382843,416.88090920448303,1593.4959411621094,0.12258458882570267,0.9810835123062134,668.3825826644897,1596.4806747436523,0.2024940699338913,0.7958680987358093,428.8227152824402,1604.1632080078125,0.14393563568592072,0.7720123529434204,12,deep_squat,2,,,,,
52,1903.030303030303,373.04716505922056,46.161857544138314,56.33069752024232,25.323880726794,25.216504446944903,156.18485701316678,167.33289725609106,167.8899144426404,179.7942697920407,143.91954371515084,131.1622870231604,179.999491838975,174.37285920534873,545.9689235687256,682.5761604309082,-0.580173671245575,0.9999723434448242,697.4092125892639,808.9583587646484,-0.326973557472229,0.9998937845230103,378.50136280059814,808.2390975952148,-0.3626982271671295,0.9999087452888489,762.0337986946106,1093.8265228271484,-0.45468124747276306,0.9805928468704224,306.93366408348083,1084.1100311279297,-0.5127072334289551,0.9960883259773254,633.0630397796631,1016.1599349975586,-0.7449193596839905,0.9495984315872192,497.64928221702576,1017.9719924926758,-0.712710976600647,0.9852116107940674,630.3501033782959,1110.3911590576172,0.002506259363144636,0.99959397315979,434.1989243030548,1103.7684631347656,-0.003198915161192417,0.999497652053833,683.9713454246521,1379.4007873535156,-0.26595988869667053,0.9874892234802246,424.35619354248047,1386.4863967895508,-0.27096253633499146,0.9914411902427673,681.0422444343567,1579.855842590332,0.12225235998630524,0.9808290004730225,417.90321707725525,1593.1795120239258,0.07900926470756531,0.9804760217666626,667.8448748588562,1597.4218368530273,0.14586013555526733,0.7840325236320496,429.11323070526123,1603.6149215698242,0.09997984766960144,0.767557680606842,12,deep_squat,2,,,,,
